,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse
01/13/2013 16:00:00,-3.926,,,1
01/13/2013 17:00:00,-3.479,,,1
01/13/2013 18:00:00,-4.227,,,1
01/13/2013 19:00:00,-6.325,,,1
01/13/2013 20:00:00,-7.381,,,1
01/13/2013 21:00:00,-6.357,,,1
01/13/2013 22:00:00,-6.01,,,1
01/13/2013 23:00:00,-6.136,,,1
01/14/2013 00:00:00,-7.026,,,1
01/14/2013 01:00:00,-6.738,,,1
01/14/2013 02:00:00,-6.579,,,1
01/14/2013 03:00:00,-6.231,,,1
01/14/2013 04:00:00,-7.381,,,1
01/14/2013 05:00:00,-8.231,,,1
01/14/2013 06:00:00,-3.657,,,1
01/14/2013 07:00:00,-3.094,,,1
01/14/2013 08:00:00,-3.508,,,1
01/14/2013 09:00:00,-5.916,,,1
01/14/2013 10:00:00,-3.419,,,1
01/14/2013 11:00:00,-2.044,,,1
01/14/2013 12:00:00,-0.62,,,1
01/14/2013 13:00:00,-1.015,,,1
01/14/2013 14:00:00,0.605,,,1
01/14/2013 15:00:00,-0.902,,,1
01/14/2013 16:00:00,-2.654,,,1
01/14/2013 17:00:00,-4.56,,,1
01/14/2013 18:00:00,-5.511,,,1
01/14/2013 19:00:00,-3.598,,,1
01/14/2013 20:00:00,-3.094,,,1
01/14/2013 21:00:00,-1.929,,,1
01/14/2013 22:00:00,-3.926,,,1
01/14/2013 23:00:00,-4.167,,,1
01/15/2013 00:00:00,-5.018,,,1
01/15/2013 01:00:00,-1.727,,,1
01/15/2013 02:00:00,-2.508,,,1
01/15/2013 03:00:00,-0.845,,,1
01/15/2013 04:00:00,2.45,,,1
01/15/2013 05:00:00,2.503,,,1
01/15/2013 06:00:00,4.428,,,1
01/15/2013 07:00:00,6.94,,,1
01/15/2013 08:00:00,5.488,,,1
01/15/2013 09:00:00,7.695,,,1
01/15/2013 10:00:00,9.04,,,1
01/15/2013 11:00:00,9.336,,,1
01/15/2013 12:00:00,8.07,,,1
01/15/2013 13:00:00,9.163,,,1
01/15/2013 14:00:00,9.46,,,1
01/15/2013 15:00:00,6.535,,,1
01/15/2013 16:00:00,6.813,,,1
01/15/2013 17:00:00,6.687,,,1
01/15/2013 18:00:00,7.318,,,1
01/15/2013 19:00:00,8.494,,,1
01/15/2013 20:00:00,8.593,,,1
01/15/2013 21:00:00,8.27,,,1
01/15/2013 22:00:00,7.995,,,1
01/15/2013 23:00:00,8.344,,,1
01/16/2013 00:00:00,8.02,,,1
01/16/2013 01:00:00,7.444,,,1
01/16/2013 02:00:00,7.82,,,1
01/16/2013 03:00:00,7.92,,,1
01/16/2013 04:00:00,8.12,,,1
01/16/2013 05:00:00,7.87,,,1
01/16/2013 06:00:00,8.02,,,1
01/16/2013 07:00:00,7.695,,,1
01/16/2013 08:00:00,8.095,,,1
01/16/2013 09:00:00,8.469,,,1
01/16/2013 10:00:00,8.916,,,1
01/16/2013 11:00:00,8.965,,,1
01/16/2013 12:00:00,12.847,,,1
01/16/2013 13:00:00,8.99,,,1
01/16/2013 14:00:00,10.198,,,1
01/16/2013 15:00:00,7.544,,,1
01/16/2013 16:00:00,7.192,,,1
01/16/2013 17:00:00,4.792,,,1
01/16/2013 18:00:00,4.506,,,1
01/16/2013 19:00:00,3.142,,,1
01/16/2013 20:00:00,3.009,,,1
01/16/2013 21:00:00,3.009,,,1
01/16/2013 22:00:00,4.324,,,1
01/16/2013 23:00:00,4.35,,,1
01/17/2013 00:00:00,3.775,,,1
01/17/2013 01:00:00,3.591,,,1
01/17/2013 02:00:00,3.221,,,1
01/17/2013 03:00:00,3.512,,,1
01/17/2013 04:00:00,3.67,,,1
01/17/2013 05:00:00,3.301,,,1
01/17/2013 06:00:00,3.88,,,1
01/17/2013 07:00:00,4.089,,,1
01/17/2013 08:00:00,3.538,,,1
01/17/2013 09:00:00,4.115,,,1
01/17/2013 10:00:00,4.168,,,1
01/17/2013 11:00:00,8.195,,,1
01/17/2013 12:00:00,13.858,,,1
01/17/2013 13:00:00,10.296,,,1
01/17/2013 14:00:00,12.001,,,1
01/17/2013 15:00:00,10.051,,,1
01/17/2013 16:00:00,10.149,,,1
01/17/2013 17:00:00,7.87,,,1
01/17/2013 18:00:00,6.509,,,1
01/17/2013 19:00:00,7.82,,,1
01/17/2013 20:00:00,6.458,,,1
01/17/2013 21:00:00,6.23,,,1
01/17/2013 22:00:00,4.74,,,1
01/17/2013 23:00:00,5.796,,,1
01/18/2013 00:00:00,5.437,,,1
01/18/2013 01:00:00,5.668,,,1
01/18/2013 02:00:00,5.179,,,1
01/18/2013 03:00:00,4.921,,,1
01/18/2013 04:00:00,3.985,,,1
01/18/2013 05:00:00,5.565,,,1
01/18/2013 06:00:00,7.393,,,1
01/18/2013 07:00:00,7.895,,,1
01/18/2013 08:00:00,7.795,,,1
01/18/2013 09:00:00,7.92,,,1
01/18/2013 10:00:00,7.745,,,1
01/18/2013 11:00:00,8.543,,,1
01/18/2013 12:00:00,11.443,,,1
01/18/2013 13:00:00,10.149,,,1
01/18/2013 14:00:00,9.903,,,1
01/18/2013 15:00:00,9.903,,,1
01/18/2013 16:00:00,8.767,,,1
01/18/2013 17:00:00,5.334,,,1
01/18/2013 18:00:00,5.411,,,1
01/18/2013 19:00:00,7.368,,,1
01/18/2013 20:00:00,6.23,,,1
01/18/2013 21:00:00,4.506,,,1
01/18/2013 22:00:00,4.298,,,1
01/18/2013 23:00:00,5.796,,,1
01/19/2013 00:00:00,3.775,,,1
01/19/2013 01:00:00,2.77,,,1
01/19/2013 02:00:00,3.089,,,1
01/19/2013 03:00:00,4.141,,,1
01/19/2013 04:00:00,5.821,,,1
01/19/2013 05:00:00,8.866,,,1
01/19/2013 06:00:00,5.924,,,1
01/19/2013 07:00:00,4.999,,,1
01/19/2013 08:00:00,9.608,,,1
01/19/2013 09:00:00,8.767,,,1
01/19/2013 10:00:00,9.928,,,1
01/19/2013 11:00:00,10.345,,,1
01/19/2013 12:00:00,13.305,,,1
01/19/2013 13:00:00,12.098,,,1
01/19/2013 14:00:00,10.638,,,1
01/19/2013 15:00:00,12.05,,,1
01/19/2013 16:00:00,10.663,,,1
01/19/2013 17:00:00,8.22,,,1
01/19/2013 18:00:00,6.763,,,1
01/19/2013 19:00:00,6,,,1
01/19/2013 20:00:00,5.872,,,1
01/19/2013 21:00:00,6.153,,,1
01/19/2013 22:00:00,6.687,,,1
01/19/2013 23:00:00,5.308,,,1
01/20/2013 00:00:00,5.36,,,1
01/20/2013 01:00:00,6,,,1
01/20/2013 02:00:00,5.179,,,1
01/20/2013 03:00:00,5.128,,,1
01/20/2013 04:00:00,4.999,,,1
01/20/2013 05:00:00,4.194,,,1
01/20/2013 06:00:00,4.454,,,1
01/20/2013 07:00:00,4.115,,,1
01/20/2013 08:00:00,4.766,,,1
01/20/2013 09:00:00,4.324,,,1
01/20/2013 10:00:00,5.308,,,1
01/20/2013 11:00:00,6.535,,,1
01/20/2013 12:00:00,13.353,,,1
01/20/2013 13:00:00,9.064,,,1
01/20/2013 14:00:00,9.114,,,1
01/20/2013 15:00:00,7.92,,,1
01/20/2013 16:00:00,7.695,,,1
01/20/2013 17:00:00,5.796,,,1
01/20/2013 18:00:00,5.437,,,1
01/20/2013 19:00:00,4.973,,,1
01/20/2013 20:00:00,4.194,,,1
01/20/2013 21:00:00,3.617,,,1
01/20/2013 22:00:00,4.324,,,1
01/20/2013 23:00:00,3.195,,,1
01/21/2013 00:00:00,4.895,,,1
01/21/2013 01:00:00,5.719,,,1
01/21/2013 02:00:00,5.257,,,1
01/21/2013 03:00:00,3.221,,,1
01/21/2013 04:00:00,2.77,,,1
01/21/2013 05:00:00,2.77,,,1
01/21/2013 06:00:00,2.744,,,1
01/21/2013 07:00:00,6.661,,,1
01/21/2013 08:00:00,6.458,,,1
01/21/2013 09:00:00,3.749,,,1
01/21/2013 10:00:00,3.433,,,1
01/21/2013 11:00:00,6.737,,,1
01/21/2013 12:00:00,15.652,,,1
01/21/2013 13:00:00,10.687,,,1
01/21/2013 14:00:00,10.369,,,1
01/21/2013 15:00:00,8.02,,,1
01/21/2013 16:00:00,7.015,,,1
01/21/2013 17:00:00,4.869,,,1
01/21/2013 18:00:00,3.168,,,1
01/21/2013 19:00:00,4.141,,,1
01/21/2013 20:00:00,3.142,,,1
01/21/2013 21:00:00,3.512,,,1
01/21/2013 22:00:00,2.101,,,1
01/21/2013 23:00:00,2.983,,,1
01/22/2013 00:00:00,3.67,,,1
01/22/2013 01:00:00,3.985,,,1
01/22/2013 02:00:00,3.512,,,1
01/22/2013 03:00:00,4.662,,,1
01/22/2013 04:00:00,3.722,,,1
01/22/2013 05:00:00,3.512,,,1
01/22/2013 06:00:00,3.485,,,1
01/22/2013 07:00:00,3.354,,,1
01/22/2013 08:00:00,3.354,,,1
01/22/2013 09:00:00,3.406,,,1
01/22/2013 10:00:00,3.168,,,1
01/22/2013 11:00:00,4.636,,,1
01/22/2013 12:00:00,4.869,,,1
01/22/2013 13:00:00,7.67,,,1
01/22/2013 14:00:00,7.82,,,1
01/22/2013 15:00:00,6.509,,,1
01/22/2013 16:00:00,6.382,,,1
01/22/2013 17:00:00,6,,,1
01/22/2013 18:00:00,5.076,,,1
01/22/2013 19:00:00,4.376,,,1
01/22/2013 20:00:00,3.985,,,1
01/22/2013 21:00:00,4.506,,,1
01/22/2013 22:00:00,4.48,,,1
01/22/2013 23:00:00,4.272,,,1
01/23/2013 00:00:00,4.402,,,1
01/23/2013 01:00:00,4.22,,,1
01/23/2013 02:00:00,3.538,,,1
01/23/2013 03:00:00,1.697,,,1
01/23/2013 04:00:00,-0.283,,,1
01/23/2013 05:00:00,-0.535,,,1
01/23/2013 06:00:00,-0.591,,,1
01/23/2013 07:00:00,-0.591,,,1
01/23/2013 08:00:00,-0.93,,,1
01/23/2013 09:00:00,-1.299,,,1
01/23/2013 10:00:00,-1.299,,,1
01/23/2013 11:00:00,-1.242,,,1
01/23/2013 12:00:00,-1.213,,,1
01/23/2013 13:00:00,-1.015,,,1
01/23/2013 14:00:00,-1.071,,,1
01/23/2013 15:00:00,-1.356,,,1
01/23/2013 16:00:00,-1.67,,,1
01/23/2013 17:00:00,-1.785,,,1
01/23/2013 18:00:00,-2.625,,,1
01/23/2013 19:00:00,-2.537,,,1
01/23/2013 20:00:00,-2.363,,,1
01/23/2013 21:00:00,-2.479,,,1
01/23/2013 22:00:00,-2.8,,,1
01/23/2013 23:00:00,-3.153,,,1
01/24/2013 00:00:00,-3.39,,,1
01/24/2013 01:00:00,-4.076,,,1
01/24/2013 02:00:00,-4.408,,,1
01/24/2013 03:00:00,-4.926,,,1
01/24/2013 04:00:00,-6.61,,,1
01/24/2013 05:00:00,-7.804,,,1
01/24/2013 06:00:00,-8.364,,,1
01/24/2013 07:00:00,-8.697,,,1
01/24/2013 08:00:00,-7.935,,,1
01/24/2013 09:00:00,-7.445,,,1
01/24/2013 10:00:00,-7.187,,,1
01/24/2013 11:00:00,-5.48,,,1
01/24/2013 12:00:00,-3.926,,,1
01/24/2013 13:00:00,-2.218,,,1
01/24/2013 14:00:00,-1.986,,,1
01/24/2013 15:00:00,-1.986,,,1
01/24/2013 16:00:00,-2.712,,,1
01/24/2013 17:00:00,-3.242,,,1
01/24/2013 18:00:00,-3.006,,,1
01/24/2013 19:00:00,-2.859,,,1
01/24/2013 20:00:00,-2.83,,,1
01/24/2013 21:00:00,-2.305,,,1
01/24/2013 22:00:00,-2.102,,,1
01/24/2013 23:00:00,-1.584,,,1
01/25/2013 00:00:00,-1.498,,,1
01/25/2013 01:00:00,-1.299,,,1
01/25/2013 02:00:00,-0.93,,,1
01/25/2013 03:00:00,-0.986,,,1
01/25/2013 04:00:00,-0.902,,,1
01/25/2013 05:00:00,-1.242,,,1
01/25/2013 06:00:00,-1.785,,,1
01/25/2013 07:00:00,-2.683,,,1
01/25/2013 08:00:00,-3.212,,,1
01/25/2013 09:00:00,-4.318,,,1
01/25/2013 10:00:00,-3.926,,,1
01/25/2013 11:00:00,-2.218,,,1
01/25/2013 12:00:00,1.832,,,1
01/25/2013 13:00:00,0.051,,,1
01/25/2013 14:00:00,-0.143,,,1
01/25/2013 15:00:00,-0.986,,,1
01/25/2013 16:00:00,-0.004,,,1
01/25/2013 17:00:00,-2.276,,,1
01/25/2013 18:00:00,-2.976,,,1
01/25/2013 19:00:00,-3.926,,,1
01/25/2013 20:00:00,-4.439,,,1
01/25/2013 21:00:00,-5.018,,,1
01/25/2013 22:00:00,-4.987,,,1
01/25/2013 23:00:00,-5.172,,,1
01/26/2013 00:00:00,-6.388,,,1
01/26/2013 01:00:00,-5.885,,,1
01/26/2013 02:00:00,-4.408,,,1
01/26/2013 03:00:00,-3.627,,,1
01/26/2013 04:00:00,-3.449,,,1
01/26/2013 05:00:00,-3.627,,,1
01/26/2013 06:00:00,-3.986,,,1
01/26/2013 07:00:00,-4.137,,,1
01/26/2013 08:00:00,-4.106,,,1
01/26/2013 09:00:00,-4.167,,,1
01/26/2013 10:00:00,-4.167,,,1
01/26/2013 11:00:00,-3.39,,,1
01/26/2013 12:00:00,-3.36,,,1
01/26/2013 13:00:00,-3.538,,,1
01/26/2013 14:00:00,-3.094,,,1
01/26/2013 15:00:00,-3.449,,,1
01/26/2013 16:00:00,-3.449,,,1
01/26/2013 17:00:00,-3.508,,,1
01/26/2013 18:00:00,-3.926,,,1
01/26/2013 19:00:00,-4.106,,,1
01/26/2013 20:00:00,-4.106,,,1
01/26/2013 21:00:00,-4.378,,,1
01/26/2013 22:00:00,-4.59,,,1
01/26/2013 23:00:00,-5.729,,,1
01/27/2013 00:00:00,-4.804,,,1
01/27/2013 01:00:00,-4.834,,,1
01/27/2013 02:00:00,-6.073,,,1
01/27/2013 03:00:00,-5.823,,,1
01/27/2013 04:00:00,-5.388,,,1
01/27/2013 05:00:00,-4.926,,,1
01/27/2013 06:00:00,-4.895,,,1
01/27/2013 07:00:00,-5.295,,,1
01/27/2013 08:00:00,-5.511,,,1
01/27/2013 09:00:00,-5.018,,,1
01/27/2013 10:00:00,-4.621,,,1
01/27/2013 11:00:00,-4.106,,,1
01/27/2013 12:00:00,-3.986,,,1
01/27/2013 13:00:00,-3.777,,,1
01/27/2013 14:00:00,-3.807,,,1
01/27/2013 15:00:00,-3.687,,,1
01/27/2013 16:00:00,-3.657,,,1
01/27/2013 17:00:00,-3.986,,,1
01/27/2013 18:00:00,-4.257,,,1
01/27/2013 19:00:00,-4.499,,,1
01/27/2013 20:00:00,-4.53,,,1
01/27/2013 21:00:00,-4.499,,,1
01/27/2013 22:00:00,-4.469,,,1
01/27/2013 23:00:00,-4.348,,,1
01/28/2013 00:00:00,-4.408,,,1
01/28/2013 01:00:00,-4.621,,,1
01/28/2013 02:00:00,-4.926,,,1
01/28/2013 03:00:00,-5.079,,,1
01/28/2013 04:00:00,-4.895,,,1
01/28/2013 05:00:00,-4.865,,,1
01/28/2013 06:00:00,-4.499,,,1
01/28/2013 07:00:00,-4.56,,,1
01/28/2013 08:00:00,-4.773,,,1
01/28/2013 09:00:00,-4.287,,,1
01/28/2013 10:00:00,-4.197,,,1
01/28/2013 11:00:00,-4.137,,,1
01/28/2013 12:00:00,-4.016,,,1
01/28/2013 13:00:00,-3.687,,,1
01/28/2013 14:00:00,-3.657,,,1
01/28/2013 15:00:00,-3.449,,,1
01/28/2013 16:00:00,-3.479,,,1
01/28/2013 17:00:00,-3.568,,,1
01/28/2013 18:00:00,-3.419,,,1
01/28/2013 19:00:00,-3.538,,,1
01/28/2013 20:00:00,-3.777,,,1
01/28/2013 21:00:00,-3.419,,,1
01/28/2013 22:00:00,-2.976,,,1
01/28/2013 23:00:00,-2.947,,,1
01/29/2013 00:00:00,-2.566,,,1
01/29/2013 01:00:00,-2.392,,,1
01/29/2013 02:00:00,-2.16,,,1
01/29/2013 03:00:00,-1.929,,,1
01/29/2013 04:00:00,-2.102,,,1
01/29/2013 05:00:00,-1.185,,,1
01/29/2013 06:00:00,-0.958,,,1
01/29/2013 07:00:00,-0.535,,,1
01/29/2013 08:00:00,0.218,,,1
01/29/2013 09:00:00,-0.479,,,1
01/29/2013 10:00:00,-0.732,,,1
01/29/2013 11:00:00,1.398,,,1
01/29/2013 12:00:00,0.605,,,1
01/29/2013 13:00:00,-0.088,,,1
01/29/2013 14:00:00,-0.116,,,1
01/29/2013 15:00:00,0.051,,,1
01/29/2013 16:00:00,-0.507,,,1
01/29/2013 17:00:00,-0.62,,,1
01/29/2013 18:00:00,-0.845,,,1
01/29/2013 19:00:00,-0.789,,,1
01/29/2013 20:00:00,-0.283,,,1
01/29/2013 21:00:00,-0.311,,,1
01/29/2013 22:00:00,-0.676,,,1
01/29/2013 23:00:00,-0.06,,,1
01/30/2013 00:00:00,-0.116,,,1
01/30/2013 01:00:00,0.051,,,1
01/30/2013 02:00:00,2.37,,,1
01/30/2013 03:00:00,1.534,,,1
01/30/2013 04:00:00,2.209,,,1
01/30/2013 05:00:00,2.262,,,1
01/30/2013 06:00:00,2.074,,,1
01/30/2013 07:00:00,1.994,,,1
01/30/2013 08:00:00,0.687,,,1
01/30/2013 09:00:00,1.317,,,1
01/30/2013 10:00:00,3.063,,,1
01/30/2013 11:00:00,2.503,,,1
01/30/2013 12:00:00,1.67,,,1
01/30/2013 13:00:00,1.94,,,1
01/30/2013 14:00:00,1.561,,,1
01/30/2013 15:00:00,2.45,,,1
01/30/2013 16:00:00,1.643,,,1
01/30/2013 17:00:00,1.262,,,1
01/30/2013 18:00:00,1.153,,,1
01/30/2013 19:00:00,1.425,,,1
01/30/2013 20:00:00,1.262,,,1
01/30/2013 21:00:00,1.153,,,1
01/30/2013 22:00:00,0.384,,,1
01/30/2013 23:00:00,0.715,,,1
01/31/2013 00:00:00,0.55,,,1
01/31/2013 01:00:00,0.19,,,1
01/31/2013 02:00:00,-0.143,,,1
01/31/2013 03:00:00,-0.06,,,1
01/31/2013 04:00:00,-0.283,,,1
01/31/2013 05:00:00,-0.648,,,1
01/31/2013 06:00:00,-0.902,,,1
01/31/2013 07:00:00,-1.015,,,1
01/31/2013 08:00:00,-1.015,,,1
01/31/2013 09:00:00,-0.902,,,1
01/31/2013 10:00:00,-0.255,,,1
01/31/2013 11:00:00,0.218,,,1
01/31/2013 12:00:00,0.522,,,1
01/31/2013 13:00:00,0.495,,,1
01/31/2013 14:00:00,0.301,,,1
01/31/2013 15:00:00,0.495,,,1
01/31/2013 16:00:00,0.495,,,1
01/31/2013 17:00:00,0.467,,,1
01/31/2013 18:00:00,0.218,,,1
01/31/2013 19:00:00,-0.171,,,1
01/31/2013 20:00:00,-0.339,,,1
01/31/2013 21:00:00,-0.507,,,1
01/31/2013 22:00:00,-1.299,,,1
01/31/2013 23:00:00,-2.131,,,1
02/01/2013 00:00:00,-1.842,,,1
02/01/2013 01:00:00,-1.584,,,1
02/01/2013 02:00:00,-1.498,,,1
02/01/2013 03:00:00,-2.742,,,1
02/01/2013 04:00:00,-2.596,,,1
02/01/2013 05:00:00,-2.45,,,1
02/01/2013 06:00:00,-2.363,,,1
02/01/2013 07:00:00,-3.508,,,1
02/01/2013 08:00:00,-3.986,,,1
02/01/2013 09:00:00,-3.657,,,1
02/01/2013 10:00:00,-2.247,,,1
02/01/2013 11:00:00,1.317,,,1
02/01/2013 12:00:00,7.268,,,1
02/01/2013 13:00:00,6.433,,,1
02/01/2013 14:00:00,5.796,,,1
02/01/2013 15:00:00,5.257,,,1
02/01/2013 16:00:00,6.23,,,1
02/01/2013 17:00:00,3.301,,,1
02/01/2013 18:00:00,1.859,,,1
02/01/2013 19:00:00,0.77,,,1
02/01/2013 20:00:00,0.522,,,1
02/01/2013 21:00:00,1.044,,,1
02/01/2013 22:00:00,2.262,,,1
02/01/2013 23:00:00,2.93,,,1
02/02/2013 00:00:00,2.584,,,1
02/02/2013 01:00:00,2.53,,,1
02/02/2013 02:00:00,1.805,,,1
02/02/2013 03:00:00,2.423,,,1
02/02/2013 04:00:00,3.063,,,1
02/02/2013 05:00:00,2.45,,,1
02/02/2013 06:00:00,3.274,,,1
02/02/2013 07:00:00,3.827,,,1
02/02/2013 08:00:00,3.327,,,1
02/02/2013 09:00:00,3.38,,,1
02/02/2013 10:00:00,4.584,,,1
02/02/2013 11:00:00,6.687,,,1
02/02/2013 12:00:00,12.799,,,1
02/02/2013 13:00:00,10.687,,,1
02/02/2013 14:00:00,10.638,,,1
02/02/2013 15:00:00,7.645,,,1
02/02/2013 16:00:00,10.271,,,1
02/02/2013 17:00:00,5.565,,,1
02/02/2013 18:00:00,3.564,,,1
02/02/2013 19:00:00,3.591,,,1
02/02/2013 20:00:00,3.749,,,1
02/02/2013 21:00:00,2.45,,,1
02/02/2013 22:00:00,1.398,,,1
02/02/2013 23:00:00,0.218,,,1
02/03/2013 00:00:00,1.588,,,1
02/03/2013 01:00:00,0.051,,,1
02/03/2013 02:00:00,-0.06,,,1
02/03/2013 03:00:00,-0.004,,,1
02/03/2013 04:00:00,0.742,,,1
02/03/2013 05:00:00,0.301,,,1
02/03/2013 06:00:00,0.577,,,1
02/03/2013 07:00:00,-1.584,,,1
02/03/2013 08:00:00,-2.044,,,1
02/03/2013 09:00:00,-2.625,,,1
02/03/2013 10:00:00,-1.015,,,1
02/03/2013 11:00:00,0.495,,,1
02/03/2013 12:00:00,1.044,,,1
02/03/2013 13:00:00,1.534,,,1
02/03/2013 14:00:00,0.107,,,1
02/03/2013 15:00:00,0.989,,,1
02/03/2013 16:00:00,-0.479,,,1
02/03/2013 17:00:00,-1.556,,,1
02/03/2013 18:00:00,-1.584,,,1
02/03/2013 19:00:00,-1.441,,,1
02/03/2013 20:00:00,-1.527,,,1
02/03/2013 21:00:00,-1.584,,,1
02/03/2013 22:00:00,-1.9,,,1
02/03/2013 23:00:00,-2.102,,,1
02/04/2013 00:00:00,-2.131,,,1
02/04/2013 01:00:00,-1.185,,,1
02/04/2013 02:00:00,-1.356,,,1
02/04/2013 03:00:00,-0.704,,,1
02/04/2013 04:00:00,-0.845,,,1
02/04/2013 05:00:00,-1.015,,,1
02/04/2013 06:00:00,0.163,,,1
02/04/2013 07:00:00,-0.283,,,1
02/04/2013 08:00:00,0.107,,,1
02/04/2013 09:00:00,-0.06,,,1
02/04/2013 10:00:00,0.495,,,1
02/04/2013 11:00:00,1.778,,,1
02/04/2013 12:00:00,6.306,,,1
02/04/2013 13:00:00,3.248,,,1
02/04/2013 14:00:00,3.512,,,1
02/04/2013 15:00:00,3.248,,,1
02/04/2013 16:00:00,2.956,,,1
02/04/2013 17:00:00,2.77,,,1
02/04/2013 18:00:00,2.396,,,1
02/04/2013 19:00:00,1.017,,,1
02/04/2013 20:00:00,-0.339,,,1
02/04/2013 21:00:00,-0.451,,,1
02/04/2013 22:00:00,0.301,,,1
02/04/2013 23:00:00,-0.479,,,1
02/05/2013 00:00:00,-1.128,,,1
02/05/2013 01:00:00,-1.842,,,1
02/05/2013 02:00:00,-2.334,,,1
02/05/2013 03:00:00,-2.392,,,1
02/05/2013 04:00:00,-2.247,,,1
02/05/2013 05:00:00,-2.218,,,1
02/05/2013 06:00:00,-2.334,,,1
02/05/2013 07:00:00,-2.16,,,1
02/05/2013 08:00:00,-1.958,,,1
02/05/2013 09:00:00,-2.218,,,1
02/05/2013 10:00:00,-1.9,,,1
02/05/2013 11:00:00,-2.044,,,1
02/05/2013 12:00:00,-1.785,,,1
02/05/2013 13:00:00,-2.044,,,1
02/05/2013 14:00:00,-2.45,,,1
02/05/2013 15:00:00,-2.305,,,1
02/05/2013 16:00:00,-2.189,,,1
02/05/2013 17:00:00,-2.015,,,1
02/05/2013 18:00:00,-2.189,,,1
02/05/2013 19:00:00,-2.566,,,1
02/05/2013 20:00:00,-2.742,,,1
02/05/2013 21:00:00,-3.035,,,1
02/05/2013 22:00:00,-3.094,,,1
02/05/2013 23:00:00,-3.006,,,1
02/06/2013 00:00:00,-3.212,,,1
02/06/2013 01:00:00,-3.035,,,1
02/06/2013 02:00:00,-3.271,,,1
02/06/2013 03:00:00,-3.301,,,1
02/06/2013 04:00:00,-3.271,,,1
02/06/2013 05:00:00,-3.449,,,1
02/06/2013 06:00:00,-3.419,,,1
02/06/2013 07:00:00,-3.449,,,1
02/06/2013 08:00:00,-3.956,,,1
02/06/2013 09:00:00,-3.866,,,1
02/06/2013 10:00:00,-3.627,,,1
02/06/2013 11:00:00,-2.947,,,1
02/06/2013 12:00:00,-1.986,,,1
02/06/2013 13:00:00,-2.305,,,1
02/06/2013 14:00:00,-2.392,,,1
02/06/2013 15:00:00,-2.625,,,1
02/06/2013 16:00:00,-2.508,,,1
02/06/2013 17:00:00,-2.976,,,1
02/06/2013 18:00:00,-3.271,,,1
02/06/2013 19:00:00,-2.742,,,1
02/06/2013 20:00:00,-2.566,,,1
02/06/2013 21:00:00,-2.421,,,1
02/06/2013 22:00:00,-2.218,,,1
02/06/2013 23:00:00,-2.334,,,1
02/07/2013 00:00:00,-2.392,,,1
02/07/2013 01:00:00,-2.218,,,1
02/07/2013 02:00:00,-3.598,,,1
02/07/2013 03:00:00,-4.197,,,1
02/07/2013 04:00:00,-4.137,,,1
02/07/2013 05:00:00,-4.895,,,1
02/07/2013 06:00:00,-4.834,,,1
02/07/2013 07:00:00,-5.202,,,1
02/07/2013 08:00:00,-5.388,,,1
02/07/2013 09:00:00,-5.172,,,1
02/07/2013 10:00:00,-4.743,,,1
02/07/2013 11:00:00,-4.227,,,1
02/07/2013 12:00:00,-1.727,,,1
02/07/2013 13:00:00,-1.384,,,1
02/07/2013 14:00:00,-0.958,,,1
02/07/2013 15:00:00,-3.419,,,1
02/07/2013 16:00:00,-3.065,,,1
02/07/2013 17:00:00,-4.257,,,1
02/07/2013 18:00:00,-5.449,,,1
02/07/2013 19:00:00,-6.77,,,1
02/07/2013 20:00:00,-7.445,,,1
02/07/2013 21:00:00,-6.77,,,1
02/07/2013 22:00:00,-7.219,,,1
02/07/2013 23:00:00,-7.771,,,1
02/08/2013 00:00:00,-8.066,,,1
02/08/2013 01:00:00,-8.066,,,1
02/08/2013 02:00:00,-8.63,,,1
02/08/2013 03:00:00,-8.898,,,1
02/08/2013 04:00:00,-8.965,,,1
02/08/2013 05:00:00,-8.53,,,1
02/08/2013 06:00:00,-6.01,,,1
02/08/2013 07:00:00,-5.854,,,1
02/08/2013 08:00:00,-5.079,,,1
02/08/2013 09:00:00,-4.651,,,1
02/08/2013 10:00:00,-5.885,,,1
02/08/2013 11:00:00,-3.33,,,1
02/08/2013 12:00:00,-1.727,,,1
02/08/2013 13:00:00,0.273,,,1
02/08/2013 14:00:00,1.208,,,1
02/08/2013 15:00:00,-2.015,,,1
02/08/2013 16:00:00,-1.785,,,1
02/08/2013 17:00:00,-2.508,,,1
02/08/2013 18:00:00,-3.866,,,1
02/08/2013 19:00:00,-3.538,,,1
02/08/2013 20:00:00,-2.683,,,1
02/08/2013 21:00:00,-2.218,,,1
02/08/2013 22:00:00,-2.8,,,1
02/08/2013 23:00:00,-2.683,,,1
02/09/2013 00:00:00,-2.8,,,1
02/09/2013 01:00:00,-1.9,,,1
02/09/2013 02:00:00,-0.395,,,1
02/09/2013 03:00:00,-0.004,,,1
02/09/2013 04:00:00,-0.535,,,1
02/09/2013 05:00:00,-0.676,,,1
02/09/2013 06:00:00,-0.283,,,1
02/09/2013 07:00:00,-1.584,,,1
02/09/2013 08:00:00,-0.676,,,1
02/09/2013 09:00:00,-1.699,,,1
02/09/2013 10:00:00,-1.242,,,1
02/09/2013 11:00:00,-0.817,,,1
02/09/2013 12:00:00,-1.413,,,1
02/09/2013 13:00:00,-0.088,,,1
