,Temperature.air@OLYM_Gladys,Temperature.air@OLYM_Gladys,Temperature.air@OLYM_Gladys,Temperature.air@OLYM_Gladys
12/25/2011 06:15:00,3.88,,,1
12/25/2011 07:15:00,2.85,,,1
12/25/2011 08:15:00,2.074,,,1
12/25/2011 09:15:00,0.687,,,1
12/25/2011 10:15:00,-0.816,,,1
12/25/2011 11:15:00,-1.899,,,1
12/25/2011 12:15:00,-1.756,,,1
12/25/2011 13:15:00,-1.957,,,1
12/25/2011 14:15:00,-3.389,,,1
12/25/2011 15:15:00,-3.478,,,1
12/25/2011 16:15:00,-3.776,,,1
12/25/2011 17:15:00,-4.226,,,1
12/25/2011 18:15:00,-4.895,,,1
12/25/2011 19:15:00,-5.635,,,1
12/25/2011 20:15:00,-6.136,,,1
12/25/2011 21:15:00,-6.073,,,1
12/25/2011 22:15:00,-6.388,,,1
12/25/2011 23:15:00,-6.61,,,1
12/26/2011 00:15:00,-6.674,,,1
12/26/2011 01:15:00,-5.885,,,1
12/26/2011 02:15:00,-6.073,,,1
12/26/2011 03:15:00,-5.791,,,1
12/26/2011 04:15:00,-5.729,,,1
12/26/2011 05:15:00,-5.017,,,1
12/26/2011 06:15:00,-4.62,,,1
12/26/2011 07:15:00,-4.651,,,1
12/26/2011 08:15:00,-4.347,,,1
12/26/2011 09:15:00,-4.347,,,1
12/26/2011 10:15:00,-4.468,,,1
12/26/2011 11:15:00,-4.378,,,1
12/26/2011 12:15:00,-4.287,,,1
12/26/2011 13:15:00,-3.687,,,1
12/26/2011 14:15:00,-3.806,,,1
12/26/2011 15:15:00,-4.106,,,1
12/26/2011 16:15:00,-4.681,,,1
12/26/2011 17:15:00,-3.866,,,1
12/26/2011 18:15:00,-4.016,,,1
12/26/2011 19:15:00,-3.776,,,1
12/26/2011 20:15:00,-3.657,,,1
12/26/2011 21:15:00,-3.449,,,1
12/26/2011 22:15:00,-3.241,,,1
12/26/2011 23:15:00,-2.858,,,1
12/27/2011 00:15:00,-2.362,,,1
12/27/2011 01:15:00,-2.015,,,1
12/27/2011 02:15:00,-2.275,,,1
12/27/2011 03:15:00,-1.899,,,1
12/27/2011 04:15:00,-1.441,,,1
12/27/2011 05:15:00,-0.732,,,1
12/27/2011 06:15:00,-0.704,,,1
12/27/2011 07:15:00,-0.76,,,1
12/27/2011 08:15:00,-0.704,,,1
12/27/2011 09:15:00,-0.591,,,1
12/27/2011 10:15:00,-0.143,,,1
12/27/2011 11:15:00,-0.115,,,1
12/27/2011 12:15:00,0.273,,,1
12/27/2011 13:15:00,0.439,,,1
12/27/2011 14:15:00,0.77,,,1
12/27/2011 15:15:00,0.66,,,1
12/27/2011 16:15:00,0.522,,,1
12/27/2011 17:15:00,0.715,,,1
12/27/2011 18:15:00,0.246,,,1
12/27/2011 19:15:00,0.273,,,1
12/27/2011 20:15:00,0.522,,,1
12/27/2011 21:15:00,0.412,,,1
12/27/2011 22:15:00,0.66,,,1
12/27/2011 23:15:00,0.934,,,1
12/28/2011 00:15:00,0.605,,,1
12/28/2011 01:15:00,1.425,,,1
12/28/2011 02:15:00,2.074,,,1
12/28/2011 03:15:00,1.859,,,1
12/28/2011 04:15:00,1.425,,,1
12/28/2011 05:15:00,1.044,,,1
12/28/2011 06:15:00,0.989,,,1
12/28/2011 07:15:00,0.687,,,1
12/28/2011 08:15:00,0.329,,,1
12/28/2011 09:15:00,0.19,,,1
12/28/2011 10:15:00,0.356,,,1
12/28/2011 11:15:00,0.632,,,1
12/28/2011 12:15:00,0.55,,,1
12/28/2011 13:15:00,0.079,,,1
12/28/2011 14:15:00,0.384,,,1
12/28/2011 15:15:00,0.467,,,1
12/28/2011 16:15:00,0.356,,,1
12/28/2011 17:15:00,0.273,,,1
12/28/2011 18:15:00,0.384,,,1
12/28/2011 19:15:00,0.522,,,1
12/28/2011 20:15:00,0.577,,,1
12/28/2011 21:15:00,0.467,,,1
12/28/2011 22:15:00,0.024,,,1
12/28/2011 23:15:00,-0.255,,,1
12/29/2011 00:15:00,-1.27,,,1
12/29/2011 01:15:00,-2.304,,,1
12/29/2011 02:15:00,-2.13,,,1
12/29/2011 03:15:00,-2.217,,,1
12/29/2011 04:15:00,-3.064,,,1
12/29/2011 05:15:00,-3.627,,,1
12/29/2011 06:15:00,-3.896,,,1
12/29/2011 07:15:00,-4.106,,,1
12/29/2011 08:15:00,-4.136,,,1
12/29/2011 09:15:00,-4.378,,,1
12/29/2011 10:15:00,-5.202,,,1
12/29/2011 11:15:00,-4.803,,,1
12/29/2011 12:15:00,-4.742,,,1
12/29/2011 13:15:00,-3.746,,,1
12/29/2011 14:15:00,-3.508,,,1
12/29/2011 15:15:00,-3.123,,,1
12/29/2011 16:15:00,-2.946,,,1
12/29/2011 17:15:00,-2.246,,,1
12/29/2011 18:15:00,-1.099,,,1
12/29/2011 19:15:00,-0.395,,,1
12/29/2011 20:15:00,0.273,,,1
12/29/2011 21:15:00,0.246,,,1
12/29/2011 22:15:00,0.273,,,1
12/29/2011 23:15:00,0.273,,,1
12/30/2011 00:15:00,0.19,,,1
12/30/2011 01:15:00,-0.788,,,1
12/30/2011 02:15:00,-2.362,,,1
12/30/2011 03:15:00,-2.829,,,1
12/30/2011 04:15:00,-3.746,,,1
12/30/2011 05:15:00,-3.389,,,1
12/30/2011 06:15:00,-3.271,,,1
12/30/2011 07:15:00,-3.035,,,1
12/30/2011 08:15:00,-3.896,,,1
12/30/2011 09:15:00,-4.408,,,1
12/30/2011 10:15:00,-4.742,,,1
12/30/2011 11:15:00,-4.742,,,1
12/30/2011 12:15:00,-5.573,,,1
12/30/2011 13:15:00,-5.048,,,1
12/30/2011 14:15:00,-5.079,,,1
12/30/2011 15:15:00,-5.916,,,1
12/30/2011 16:15:00,-6.578,,,1
12/30/2011 17:15:00,-6.897,,,1
12/30/2011 18:15:00,-7.315,,,1
12/30/2011 19:15:00,-7.803,,,1
12/30/2011 20:15:00,-7.967,,,1
12/30/2011 21:15:00,-7.803,,,1
12/30/2011 22:15:00,-8.066,,,1
12/30/2011 23:15:00,-8,,,1
12/31/2011 00:15:00,-8.529,,,1
12/31/2011 01:15:00,-8.629,,,1
12/31/2011 02:15:00,-8.763,,,1
12/31/2011 03:15:00,-8.763,,,1
12/31/2011 04:15:00,-8.83,,,1
12/31/2011 05:15:00,-9.405,,,1
12/31/2011 06:15:00,-9.473,,,1
12/31/2011 07:15:00,-9.439,,,1
12/31/2011 08:15:00,-9.988,,,1
12/31/2011 09:15:00,-9.473,,,1
12/31/2011 10:15:00,-8.363,,,1
12/31/2011 11:15:00,-8.132,,,1
12/31/2011 12:15:00,-8.33,,,1
12/31/2011 13:15:00,-7.315,,,1
12/31/2011 14:15:00,-6.961,,,1
12/31/2011 15:15:00,-7.025,,,1
12/31/2011 16:15:00,-6.451,,,1
12/31/2011 17:15:00,-6.61,,,1
12/31/2011 18:15:00,-7.803,,,1
12/31/2011 19:15:00,-6.42,,,1
12/31/2011 20:15:00,-6.167,,,1
12/31/2011 21:15:00,-6.833,,,1
12/31/2011 22:15:00,-6.546,,,1
12/31/2011 23:15:00,-6.546,,,1
01/01/2012 00:15:00,-4.408,,,1
01/01/2012 01:15:00,-5.916,,,1
01/01/2012 02:15:00,-5.017,,,1
01/01/2012 03:15:00,-0.788,,,1
01/01/2012 04:15:00,-0.199,,,1
01/01/2012 05:15:00,0.079,,,1
01/01/2012 06:15:00,1.235,,,1
01/01/2012 07:15:00,1.18,,,1
01/01/2012 08:15:00,2.396,,,1
01/01/2012 09:15:00,2.744,,,1
01/01/2012 10:15:00,3.38,,,1
01/01/2012 11:15:00,3.38,,,1
01/01/2012 12:15:00,3.827,,,1
01/01/2012 13:15:00,5.179,,,1
01/01/2012 14:15:00,6.839,,,1
01/01/2012 15:15:00,6.433,,,1
01/01/2012 16:15:00,6.408,,,1
01/01/2012 17:15:00,6.255,,,1
01/01/2012 18:15:00,6.458,,,1
01/01/2012 19:15:00,6.889,,,1
01/01/2012 20:15:00,6.965,,,1
01/01/2012 21:15:00,6.965,,,1
01/01/2012 22:15:00,6.889,,,1
01/01/2012 23:15:00,6.509,,,1
01/02/2012 00:15:00,6.889,,,1
01/02/2012 01:15:00,7.318,,,1
01/02/2012 02:15:00,7.419,,,1
01/02/2012 03:15:00,7.469,,,1
01/02/2012 04:15:00,7.217,,,1
01/02/2012 05:15:00,7.444,,,1
01/02/2012 06:15:00,7.091,,,1
01/02/2012 07:15:00,6.204,,,1
01/02/2012 08:15:00,5.565,,,1
01/02/2012 09:15:00,5.539,,,1
01/02/2012 10:15:00,5.36,,,1
01/02/2012 11:15:00,5.488,,,1
01/02/2012 12:15:00,5.205,,,1
01/02/2012 13:15:00,3.591,,,1
01/02/2012 14:15:00,1.832,,,1
01/02/2012 15:15:00,0.632,,,1
01/02/2012 16:15:00,0.55,,,1
01/02/2012 17:15:00,-0.395,,,1
01/02/2012 18:15:00,-0.647,,,1
01/02/2012 19:15:00,-0.591,,,1
01/02/2012 20:15:00,-0.087,,,1
01/02/2012 21:15:00,-0.339,,,1
01/02/2012 22:15:00,-0.395,,,1
01/02/2012 23:15:00,-0.816,,,1
01/03/2012 00:15:00,-1.928,,,1
01/03/2012 01:15:00,-2.595,,,1
01/03/2012 02:15:00,-2.217,,,1
01/03/2012 03:15:00,-2.246,,,1
01/03/2012 04:15:00,-2.712,,,1
01/03/2012 05:15:00,-2.42,,,1
01/03/2012 06:15:00,-2.159,,,1
01/03/2012 07:15:00,-1.756,,,1
01/03/2012 08:15:00,-1.27,,,1
01/03/2012 09:15:00,-1.355,,,1
01/03/2012 10:15:00,-0.788,,,1
01/03/2012 11:15:00,-0.732,,,1
01/03/2012 12:15:00,0.218,,,1
01/03/2012 13:15:00,-0.171,,,1
01/03/2012 14:15:00,0.687,,,1
01/03/2012 15:15:00,0.797,,,1
01/03/2012 16:15:00,1.153,,,1
01/03/2012 17:15:00,1.425,,,1
01/03/2012 18:15:00,1.017,,,1
01/03/2012 19:15:00,1.643,,,1
01/03/2012 20:15:00,0.797,,,1
01/03/2012 21:15:00,0.88,,,1
01/03/2012 22:15:00,0.934,,,1
01/03/2012 23:15:00,1.778,,,1
01/04/2012 00:15:00,2.236,,,1
01/04/2012 01:15:00,2.37,,,1
01/04/2012 02:15:00,2.182,,,1
01/04/2012 03:15:00,2.423,,,1
01/04/2012 04:15:00,3.274,,,1
01/04/2012 05:15:00,3.195,,,1
01/04/2012 06:15:00,2.45,,,1
01/04/2012 07:15:00,1.967,,,1
01/04/2012 08:15:00,3.195,,,1
01/04/2012 09:15:00,1.453,,,1
01/04/2012 10:15:00,0.715,,,1
01/04/2012 11:15:00,0.989,,,1
01/04/2012 12:15:00,0.742,,,1
01/04/2012 13:15:00,1.017,,,1
01/04/2012 14:15:00,0.605,,,1
01/04/2012 15:15:00,0.356,,,1
01/04/2012 16:15:00,0.632,,,1
01/04/2012 17:15:00,0.605,,,1
01/04/2012 18:15:00,1.099,,,1
01/04/2012 19:15:00,0.907,,,1
01/04/2012 20:15:00,0.301,,,1
01/04/2012 21:15:00,-0.788,,,1
01/04/2012 22:15:00,-1.526,,,1
01/04/2012 23:15:00,-2.044,,,1
01/05/2012 00:15:00,-2.537,,,1
01/05/2012 01:15:00,-2.537,,,1
01/05/2012 02:15:00,-2.976,,,1
01/05/2012 03:15:00,-3.389,,,1
01/05/2012 04:15:00,-3.271,,,1
01/05/2012 05:15:00,-3.627,,,1
01/05/2012 06:15:00,-3.926,,,1
01/05/2012 07:15:00,-4.257,,,1
01/05/2012 08:15:00,-5.171,,,1
01/05/2012 09:15:00,-6.262,,,1
01/05/2012 10:15:00,-6.642,,,1
01/05/2012 11:15:00,-5.635,,,1
01/05/2012 12:15:00,-4.681,,,1
01/05/2012 13:15:00,-4.378,,,1
01/05/2012 14:15:00,-4.136,,,1
01/05/2012 15:15:00,-4.196,,,1
01/05/2012 16:15:00,-4.864,,,1
01/05/2012 17:15:00,-5.418,,,1
01/05/2012 18:15:00,-5.822,,,1
01/05/2012 19:15:00,-6.199,,,1
01/05/2012 20:15:00,-6.104,,,1
01/05/2012 21:15:00,-6.23,,,1
01/05/2012 22:15:00,-6.104,,,1
01/05/2012 23:15:00,-6.769,,,1
01/06/2012 00:15:00,-6.993,,,1
01/06/2012 01:15:00,-7.412,,,1
01/06/2012 02:15:00,-7.542,,,1
01/06/2012 03:15:00,-8.463,,,1
01/06/2012 04:15:00,-7.575,,,1
01/06/2012 05:15:00,-7.251,,,1
01/06/2012 06:15:00,-7.38,,,1
01/06/2012 07:15:00,-7.901,,,1
01/06/2012 08:15:00,-7.967,,,1
01/06/2012 09:15:00,-8.099,,,1
01/06/2012 10:15:00,-7.901,,,1
01/06/2012 11:15:00,-7.901,,,1
01/06/2012 12:15:00,-6.293,,,1
01/06/2012 13:15:00,-6.483,,,1
01/06/2012 14:15:00,-5.449,,,1
01/06/2012 15:15:00,-5.079,,,1
01/06/2012 16:15:00,-5.202,,,1
01/06/2012 17:15:00,-4.834,,,1
01/06/2012 18:15:00,-4.803,,,1
01/06/2012 19:15:00,-4.773,,,1
01/06/2012 20:15:00,-4.529,,,1
01/06/2012 21:15:00,-4.529,,,1
01/06/2012 22:15:00,-4.257,,,1
01/06/2012 23:15:00,-3.866,,,1
01/07/2012 00:15:00,-3.926,,,1
01/07/2012 01:15:00,-4.016,,,1
01/07/2012 02:15:00,-4.106,,,1
01/07/2012 03:15:00,-5.48,,,1
01/07/2012 04:15:00,-6.451,,,1
01/07/2012 05:15:00,-5.635,,,1
01/07/2012 06:15:00,-5.202,,,1
01/07/2012 07:15:00,-4.317,,,1
01/07/2012 08:15:00,-3.33,,,1
01/07/2012 09:15:00,-2.624,,,1
01/07/2012 10:15:00,-1.928,,,1
01/07/2012 11:15:00,-2.188,,,1
01/07/2012 12:15:00,-2.888,,,1
01/07/2012 13:15:00,-1.784,,,1
01/07/2012 14:15:00,-0.901,,,1
01/07/2012 15:15:00,-0.395,,,1
01/07/2012 16:15:00,-0.619,,,1
01/07/2012 17:15:00,-0.873,,,1
01/07/2012 18:15:00,-1.043,,,1
01/07/2012 19:15:00,-0.563,,,1
01/07/2012 20:15:00,-0.311,,,1
01/07/2012 21:15:00,-0.732,,,1
01/07/2012 22:15:00,1.126,,,1
01/07/2012 23:15:00,1.235,,,1
01/08/2012 00:15:00,0.715,,,1
01/08/2012 01:15:00,1.044,,,1
01/08/2012 02:15:00,0.715,,,1
01/08/2012 03:15:00,0.852,,,1
01/08/2012 04:15:00,1.044,,,1
01/08/2012 05:15:00,1.344,,,1
01/08/2012 06:15:00,1.643,,,1
01/08/2012 07:15:00,2.101,,,1
01/08/2012 08:15:00,2.236,,,1
01/08/2012 09:15:00,2.37,,,1
01/08/2012 10:15:00,2.637,,,1
01/08/2012 11:15:00,2.877,,,1
01/08/2012 12:15:00,2.289,,,1
01/08/2012 13:15:00,3.274,,,1
01/08/2012 14:15:00,3.195,,,1
01/08/2012 15:15:00,3.38,,,1
01/08/2012 16:15:00,3.221,,,1
01/08/2012 17:15:00,4.011,,,1
01/08/2012 18:15:00,3.775,,,1
01/08/2012 19:15:00,4.194,,,1
01/08/2012 20:15:00,4.454,,,1
01/08/2012 21:15:00,3.67,,,1
01/08/2012 22:15:00,4.532,,,1
01/08/2012 23:15:00,4.506,,,1
01/09/2012 00:15:00,3.749,,,1
01/09/2012 01:15:00,3.301,,,1
01/09/2012 02:15:00,2.503,,,1
01/09/2012 03:15:00,1.913,,,1
01/09/2012 04:15:00,0.384,,,1
01/09/2012 05:15:00,-0.004,,,1
01/09/2012 06:15:00,1.588,,,1
01/09/2012 07:15:00,1.561,,,1
01/09/2012 08:15:00,1.859,,,1
01/09/2012 09:15:00,1.153,,,1
01/09/2012 10:15:00,1.778,,,1
01/09/2012 11:15:00,2.557,,,1
01/09/2012 12:15:00,2.557,,,1
01/09/2012 13:15:00,3.142,,,1
01/09/2012 14:15:00,3.354,,,1
01/09/2012 15:15:00,2.477,,,1
01/09/2012 16:15:00,1.044,,,1
01/09/2012 17:15:00,-0.031,,,1
01/09/2012 18:15:00,-0.423,,,1
01/09/2012 19:15:00,-1.327,,,1
01/09/2012 20:15:00,-1.986,,,1
01/09/2012 21:15:00,-2.449,,,1
01/09/2012 22:15:00,-4.106,,,1
01/09/2012 23:15:00,-4.773,,,1
01/10/2012 00:15:00,-5.171,,,1
01/10/2012 01:15:00,-5.356,,,1
01/10/2012 02:15:00,-6.136,,,1
01/10/2012 03:15:00,-6.262,,,1
01/10/2012 04:15:00,-6.546,,,1
01/10/2012 05:15:00,-6.199,,,1
01/10/2012 06:15:00,-4.925,,,1
01/10/2012 07:15:00,-4.166,,,1
01/10/2012 08:15:00,-3.746,,,1
01/10/2012 09:15:00,-3.926,,,1
01/10/2012 10:15:00,-7.09,,,1
01/10/2012 11:15:00,-3.627,,,1
01/10/2012 12:15:00,-2.683,,,1
01/10/2012 13:15:00,-3.212,,,1
01/10/2012 14:15:00,-5.635,,,1
01/10/2012 15:15:00,-3.986,,,1
01/10/2012 16:15:00,-3.627,,,1
01/10/2012 17:15:00,-5.233,,,1
01/10/2012 18:15:00,-7.154,,,1
01/10/2012 19:15:00,-8.529,,,1
01/10/2012 20:15:00,-8.864,,,1
01/10/2012 21:15:00,-8.596,,,1
01/10/2012 22:15:00,-8.363,,,1
01/10/2012 23:15:00,-8.363,,,1
01/11/2012 00:15:00,-7.283,,,1
01/11/2012 01:15:00,-7.445,,,1
01/11/2012 02:15:00,-6.578,,,1
01/11/2012 03:15:00,-6.073,,,1
01/11/2012 04:15:00,-5.511,,,1
01/11/2012 05:15:00,-5.853,,,1
01/11/2012 06:15:00,-4.408,,,1
01/11/2012 07:15:00,-3.627,,,1
01/11/2012 08:15:00,-2.653,,,1
01/11/2012 09:15:00,-2.653,,,1
01/11/2012 10:15:00,-2.449,,,1
01/11/2012 11:15:00,-1.469,,,1
01/11/2012 12:15:00,-0.451,,,1
01/11/2012 13:15:00,0.384,,,1
01/11/2012 14:15:00,0.907,,,1
01/11/2012 15:15:00,1.071,,,1
01/11/2012 16:15:00,1.886,,,1
01/11/2012 17:15:00,0.825,,,1
01/11/2012 18:15:00,-0.845,,,1
01/11/2012 19:15:00,-1.213,,,1
01/11/2012 20:15:00,-2.101,,,1
01/11/2012 21:15:00,-2.101,,,1
01/11/2012 22:15:00,-1.727,,,1
01/11/2012 23:15:00,-1.698,,,1
01/12/2012 00:15:00,-1.184,,,1
01/12/2012 01:15:00,-0.788,,,1
01/12/2012 02:15:00,-0.929,,,1
01/12/2012 03:15:00,-0.873,,,1
01/12/2012 04:15:00,-0.339,,,1
01/12/2012 05:15:00,-1.099,,,1
01/12/2012 06:15:00,-0.423,,,1
01/12/2012 07:15:00,0.467,,,1
01/12/2012 08:15:00,0.934,,,1
01/12/2012 09:15:00,1.805,,,1
01/12/2012 10:15:00,1.561,,,1
01/12/2012 11:15:00,2.128,,,1
01/12/2012 12:15:00,4.662,,,1
01/12/2012 13:15:00,5.975,,,1
01/12/2012 14:15:00,6.255,,,1
01/12/2012 15:15:00,5.975,,,1
01/12/2012 16:15:00,6.281,,,1
01/12/2012 17:15:00,5.36,,,1
01/12/2012 18:15:00,4.973,,,1
01/12/2012 19:15:00,5.231,,,1
01/12/2012 20:15:00,5.257,,,1
01/12/2012 21:15:00,4.141,,,1
01/12/2012 22:15:00,3.168,,,1
01/12/2012 23:15:00,2.823,,,1
01/13/2012 00:15:00,2.93,,,1
01/13/2012 01:15:00,3.301,,,1
01/13/2012 02:15:00,2.101,,,1
01/13/2012 03:15:00,3.248,,,1
01/13/2012 04:15:00,2.983,,,1
01/13/2012 05:15:00,2.956,,,1
01/13/2012 06:15:00,2.797,,,1
01/13/2012 07:15:00,2.128,,,1
01/13/2012 08:15:00,1.913,,,1
01/13/2012 09:15:00,2.128,,,1
01/13/2012 10:15:00,0.907,,,1
01/13/2012 11:15:00,-1.071,,,1
01/13/2012 12:15:00,2.637,,,1
01/13/2012 13:15:00,4.428,,,1
01/13/2012 14:15:00,5.719,,,1
01/13/2012 15:15:00,5.821,,,1
01/13/2012 16:15:00,5.514,,,1
01/13/2012 17:15:00,4.61,,,1
01/13/2012 18:15:00,3.932,,,1
01/13/2012 19:15:00,3.274,,,1
01/13/2012 20:15:00,2.877,,,1
01/13/2012 21:15:00,2.209,,,1
01/13/2012 22:15:00,1.588,,,1
01/13/2012 23:15:00,1.643,,,1
01/14/2012 00:15:00,1.697,,,1
01/14/2012 01:15:00,1.425,,,1
01/14/2012 02:15:00,1.208,,,1
01/14/2012 03:15:00,0.412,,,1
01/14/2012 04:15:00,-0.563,,,1
01/14/2012 05:15:00,-1.727,,,1
01/14/2012 06:15:00,-2.653,,,1
01/14/2012 07:15:00,-3.212,,,1
01/14/2012 08:15:00,-3.567,,,1
01/14/2012 09:15:00,-4.136,,,1
01/14/2012 10:15:00,-4.59,,,1
01/14/2012 11:15:00,-4.681,,,1
01/14/2012 12:15:00,-4.925,,,1
01/14/2012 13:15:00,-6.199,,,1
01/14/2012 14:15:00,-6.929,,,1
01/14/2012 15:15:00,-7.869,,,1
01/14/2012 16:15:00,-8.43,,,1
01/14/2012 17:15:00,-9.269,,,1
01/14/2012 18:15:00,-9.884,,,1
01/14/2012 19:15:00,-10.475,,,1
01/14/2012 20:15:00,-10.475,,,1
01/14/2012 21:15:00,-10.475,,,1
01/14/2012 22:15:00,-10.58,,,1
01/14/2012 23:15:00,-10.969,,,1
01/15/2012 00:15:00,-11.794,,,1
01/15/2012 01:15:00,-11.433,,,1
01/15/2012 02:15:00,-11.721,,,1
01/15/2012 03:15:00,-11.721,,,1
01/15/2012 04:15:00,-11.075,,,1
01/15/2012 05:15:00,-11.794,,,1
01/15/2012 06:15:00,-11.433,,,1
01/15/2012 07:15:00,-11.505,,,1
01/15/2012 08:15:00,-11.111,,,1
01/15/2012 09:15:00,-11.83,,,1
01/15/2012 10:15:00,-12.825,,,1
01/15/2012 11:15:00,-12.49,,,1
01/15/2012 12:15:00,-11.541,,,1
01/15/2012 13:15:00,-9.919,,,1
01/15/2012 14:15:00,-9.678,,,1
01/15/2012 15:15:00,-9.133,,,1
01/15/2012 16:15:00,-9.201,,,1
01/15/2012 17:15:00,-9.541,,,1
01/15/2012 18:15:00,-10.335,,,1
01/15/2012 19:15:00,-11.218,,,1
01/15/2012 20:15:00,-14.588,,,1
01/15/2012 21:15:00,-16.242,,,1
01/15/2012 22:15:00,-15.587,,,1
01/15/2012 23:15:00,-14.588,,,1
01/16/2012 00:15:00,-15.385,,,1
01/16/2012 01:15:00,-15.385,,,1
01/16/2012 02:15:00,-14.158,,,1
01/16/2012 03:15:00,-12.862,,,1
01/16/2012 04:15:00,-12.862,,,1
01/16/2012 05:15:00,-12.937,,,1
01/16/2012 06:15:00,-13.05,,,1
01/16/2012 07:15:00,-11.939,,,1
01/16/2012 08:15:00,-11.939,,,1
01/16/2012 09:15:00,-11.577,,,1
01/16/2012 10:15:00,-11.254,,,1
01/16/2012 11:15:00,-10.756,,,1
01/16/2012 12:15:00,-10.092,,,1
01/16/2012 13:15:00,-9.473,,,1
01/16/2012 14:15:00,-9.032,,,1
01/16/2012 15:15:00,-9.269,,,1
01/16/2012 16:15:00,-9.337,,,1
01/16/2012 17:15:00,-9.303,,,1
01/16/2012 18:15:00,-9.575,,,1
01/16/2012 19:15:00,-9.816,,,1
01/16/2012 20:15:00,-9.678,,,1
01/16/2012 21:15:00,-9.303,,,1
01/16/2012 22:15:00,-9.133,,,1
01/16/2012 23:15:00,-8.998,,,1
01/17/2012 00:15:00,-8.897,,,1
01/17/2012 01:15:00,-8.797,,,1
01/17/2012 02:15:00,-8.965,,,1
01/17/2012 03:15:00,-8.965,,,1
01/17/2012 04:15:00,-8.965,,,1
01/17/2012 05:15:00,-9.032,,,1
01/17/2012 06:15:00,-9.1,,,1
01/17/2012 07:15:00,-9.235,,,1
01/17/2012 08:15:00,-9.405,,,1
01/17/2012 09:15:00,-9.439,,,1
01/17/2012 10:15:00,-9.575,,,1
01/17/2012 11:15:00,-9.61,,,1
01/17/2012 12:15:00,-9.371,,,1
01/17/2012 13:15:00,-9.61,,,1
01/17/2012 14:15:00,-10.231,,,1
01/17/2012 15:15:00,-11.004,,,1
01/17/2012 16:15:00,-11.289,,,1
01/17/2012 17:15:00,-11.867,,,1
01/17/2012 18:15:00,-11.903,,,1
01/17/2012 19:15:00,-12.122,,,1
01/17/2012 20:15:00,-12.232,,,1
01/17/2012 21:15:00,-12.306,,,1
01/17/2012 22:15:00,-12.788,,,1
01/17/2012 23:15:00,-13.012,,,1
01/18/2012 00:15:00,-13.201,,,1
01/18/2012 01:15:00,-12.937,,,1
01/18/2012 02:15:00,-12.601,,,1
01/18/2012 03:15:00,-11.867,,,1
01/18/2012 04:15:00,-11.903,,,1
01/18/2012 05:15:00,-11.541,,,1
01/18/2012 06:15:00,-12.306,,,1
01/18/2012 07:15:00,-12.379,,,1
01/18/2012 08:15:00,-12.269,,,1
01/18/2012 09:15:00,-11.939,,,1
01/18/2012 10:15:00,-11.289,,,1
01/18/2012 11:15:00,-11.976,,,1
01/18/2012 12:15:00,-11.004,,,1
01/18/2012 13:15:00,-10.862,,,1
01/18/2012 14:15:00,-3.094,,,1
01/18/2012 15:15:00,-0.704,,,1
01/18/2012 16:15:00,-0.704,,,1
01/18/2012 17:15:00,-0.591,,,1
01/18/2012 18:15:00,-0.845,,,1
01/18/2012 19:15:00,-1.355,,,1
01/18/2012 20:15:00,-1.813,,,1
01/18/2012 21:15:00,-1.957,,,1
01/18/2012 22:15:00,-1.555,,,1
01/18/2012 23:15:00,-1.928,,,1
01/19/2012 00:15:00,-1.842,,,1
01/19/2012 01:15:00,-1.441,,,1
01/19/2012 02:15:00,-1.213,,,1
01/19/2012 03:15:00,-1.014,,,1
01/19/2012 04:15:00,-1.128,,,1
01/19/2012 05:15:00,-1.612,,,1
01/19/2012 06:15:00,-2.478,,,1
01/19/2012 07:15:00,-2.624,,,1
01/19/2012 08:15:00,-1.584,,,1
01/19/2012 09:15:00,-0.479,,,1
01/19/2012 10:15:00,-0.591,,,1
01/19/2012 11:15:00,-0.591,,,1
01/19/2012 12:15:00,-0.283,,,1
01/19/2012 13:15:00,-0.283,,,1
01/19/2012 14:15:00,-0.031,,,1
01/19/2012 15:15:00,0.19,,,1
01/19/2012 16:15:00,0.051,,,1
01/19/2012 17:15:00,-0.004,,,1
01/19/2012 18:15:00,-0.479,,,1
01/19/2012 19:15:00,-0.929,,,1
01/19/2012 20:15:00,-0.929,,,1
01/19/2012 21:15:00,-1.469,,,1
01/19/2012 22:15:00,-1.241,,,1
01/19/2012 23:15:00,-1.298,,,1
01/20/2012 00:15:00,-0.788,,,1
01/20/2012 01:15:00,-0.675,,,1
01/20/2012 02:15:00,-0.227,,,1
01/20/2012 03:15:00,-0.423,,,1
01/20/2012 04:15:00,-0.732,,,1
01/20/2012 05:15:00,-0.704,,,1
01/20/2012 06:15:00,-0.507,,,1
01/20/2012 07:15:00,-0.395,,,1
01/20/2012 08:15:00,-0.031,,,1
01/20/2012 09:15:00,-0.115,,,1
01/20/2012 10:15:00,-0.171,,,1
01/20/2012 11:15:00,-0.339,,,1
01/20/2012 12:15:00,-0.311,,,1
01/20/2012 13:15:00,-0.115,,,1
01/20/2012 14:15:00,0.19,,,1
01/20/2012 15:15:00,-0.395,,,1
01/20/2012 16:15:00,-0.171,,,1
01/20/2012 17:15:00,0.024,,,1
01/20/2012 18:15:00,0.797,,,1
01/20/2012 19:15:00,0.687,,,1
01/20/2012 20:15:00,0.632,,,1
01/20/2012 21:15:00,0.852,,,1
01/20/2012 22:15:00,0.051,,,1
01/20/2012 23:15:00,0.301,,,1
01/21/2012 00:15:00,0.19,,,1
