,Water Temp.Bottom@OLYM_CZY,Water Temp.Bottom@OLYM_CZY,Water Temp.Bottom@OLYM_CZY,Water Temp.Bottom@OLYM_CZY
06/25/2012 07:30:40,3.906,,,1
06/25/2012 08:30:41,3.906,,,1
06/25/2012 09:30:42,3.906,,,1
06/25/2012 10:30:43,3.906,,,1
06/25/2012 11:30:44,3.906,,,1
06/25/2012 12:30:45,3.906,,,1
06/25/2012 13:30:46,3.906,,,1
06/25/2012 14:30:47,3.906,,,1
06/25/2012 15:30:48,3.906,,,1
06/25/2012 16:30:49,3.906,,,1
06/25/2012 17:30:50,3.906,,,1
06/25/2012 18:30:51,3.906,,,1
06/25/2012 19:30:52,3.906,,,1
06/25/2012 20:30:53,3.906,,,1
06/25/2012 21:30:54,3.906,,,1
06/25/2012 22:30:55,3.906,,,1
06/25/2012 23:30:56,3.906,,,1
06/26/2012 00:30:57,3.906,,,1
06/26/2012 01:30:58,3.88,,,1
06/26/2012 02:30:59,3.88,,,1
06/26/2012 03:31:00,3.88,,,1
06/26/2012 04:31:01,3.88,,,1
06/26/2012 05:31:02,3.88,,,1
06/26/2012 06:31:03,3.88,,,1
06/26/2012 07:31:04,3.88,,,1
06/26/2012 08:31:05,3.88,,,1
06/26/2012 09:31:06,3.88,,,1
06/26/2012 10:31:07,3.88,,,1
06/26/2012 11:31:08,3.88,,,1
06/26/2012 12:31:09,3.88,,,1
06/26/2012 13:31:10,3.88,,,1
06/26/2012 14:31:11,3.88,,,1
06/26/2012 15:31:12,3.88,,,1
06/26/2012 16:31:13,3.88,,,1
06/26/2012 17:31:14,3.88,,,1
06/26/2012 18:31:15,3.88,,,1
06/26/2012 19:31:16,3.88,,,1
06/26/2012 20:31:17,3.88,,,1
06/26/2012 21:31:18,3.88,,,1
06/26/2012 22:31:19,3.88,,,1
06/26/2012 23:31:20,3.88,,,1
06/27/2012 00:31:21,3.88,,,1
06/27/2012 01:31:22,3.88,,,1
06/27/2012 02:31:23,3.88,,,1
06/27/2012 03:31:24,3.88,,,1
06/27/2012 04:31:25,3.88,,,1
06/27/2012 05:31:26,3.88,,,1
06/27/2012 06:31:27,3.88,,,1
06/27/2012 07:31:28,3.88,,,1
06/27/2012 08:31:29,3.88,,,1
06/27/2012 09:31:30,3.88,,,1
06/27/2012 10:31:31,3.88,,,1
06/27/2012 11:31:32,3.88,,,1
06/27/2012 12:31:33,3.88,,,1
06/27/2012 13:31:34,3.88,,,1
06/27/2012 14:31:35,3.88,,,1
06/27/2012 15:31:36,3.88,,,1
06/27/2012 16:31:37,3.88,,,1
06/27/2012 17:31:38,3.88,,,1
06/27/2012 18:31:39,3.854,,,1
06/27/2012 19:31:40,3.854,,,1
06/27/2012 20:31:41,3.854,,,1
06/27/2012 21:31:42,3.854,,,1
06/27/2012 22:31:43,3.854,,,1
06/27/2012 23:31:44,3.854,,,1
06/28/2012 00:31:45,3.854,,,1
06/28/2012 01:31:46,3.854,,,1
06/28/2012 02:31:47,3.854,,,1
06/28/2012 03:31:48,3.854,,,1
06/28/2012 04:31:49,3.854,,,1
06/28/2012 05:31:50,3.854,,,1
06/28/2012 06:31:51,3.854,,,1
06/28/2012 07:31:52,3.854,,,1
06/28/2012 08:31:53,3.854,,,1
06/28/2012 09:31:54,3.854,,,1
06/28/2012 10:31:55,3.854,,,1
06/28/2012 11:31:56,3.854,,,1
06/28/2012 12:31:57,3.827,,,1
06/28/2012 13:31:58,3.827,,,1
06/28/2012 14:31:59,3.827,,,1
06/28/2012 15:32:00,3.827,,,1
06/28/2012 16:32:01,3.827,,,1
06/28/2012 17:32:02,3.827,,,1
06/28/2012 18:32:03,3.827,,,1
06/28/2012 19:32:04,3.827,,,1
06/28/2012 20:32:05,3.827,,,1
06/28/2012 21:32:06,3.827,,,1
06/28/2012 22:32:07,3.801,,,1
06/28/2012 23:32:08,3.801,,,1
06/29/2012 00:32:09,3.801,,,1
06/29/2012 01:32:10,3.801,,,1
06/29/2012 02:32:11,3.775,,,1
06/29/2012 03:32:12,3.775,,,1
06/29/2012 04:32:13,3.775,,,1
06/29/2012 05:32:14,3.775,,,1
06/29/2012 06:32:15,3.775,,,1
06/29/2012 07:32:16,3.775,,,1
06/29/2012 08:32:17,3.749,,,1
06/29/2012 09:32:18,3.749,,,1
06/29/2012 10:32:19,3.749,,,1
06/29/2012 11:32:20,3.749,,,1
06/29/2012 12:32:21,3.722,,,1
06/29/2012 13:32:22,3.722,,,1
06/29/2012 14:32:23,3.722,,,1
06/29/2012 15:32:24,3.722,,,1
06/29/2012 16:32:25,3.722,,,1
06/29/2012 17:32:26,3.722,,,1
06/29/2012 18:32:27,3.696,,,1
06/29/2012 19:32:28,3.696,,,1
06/29/2012 20:32:29,3.696,,,1
06/29/2012 21:32:30,3.696,,,1
06/29/2012 22:32:31,3.67,,,1
06/29/2012 23:32:32,3.67,,,1
06/30/2012 00:32:33,3.67,,,1
06/30/2012 01:32:34,3.67,,,1
06/30/2012 02:32:35,3.67,,,1
06/30/2012 03:32:36,3.67,,,1
06/30/2012 04:32:37,3.643,,,1
06/30/2012 05:32:38,3.643,,,1
06/30/2012 06:32:39,3.643,,,1
06/30/2012 07:32:40,3.643,,,1
06/30/2012 08:32:41,3.643,,,1
06/30/2012 09:32:42,3.643,,,1
06/30/2012 10:32:43,3.643,,,1
06/30/2012 11:32:44,3.643,,,1
06/30/2012 12:32:45,3.617,,,1
06/30/2012 13:32:46,3.617,,,1
06/30/2012 14:32:47,3.617,,,1
06/30/2012 15:32:48,3.617,,,1
06/30/2012 16:32:49,3.617,,,1
06/30/2012 17:32:50,3.617,,,1
06/30/2012 18:32:51,3.617,,,1
06/30/2012 19:32:52,3.617,,,1
06/30/2012 20:32:53,3.591,,,1
06/30/2012 21:32:54,3.591,,,1
06/30/2012 22:32:55,3.591,,,1
06/30/2012 23:32:56,3.591,,,1
07/01/2012 00:32:57,3.591,,,1
07/01/2012 01:32:58,3.591,,,1
07/01/2012 02:32:59,3.591,,,1
07/01/2012 03:33:00,3.591,,,1
07/01/2012 04:33:01,3.591,,,1
07/01/2012 05:33:02,3.591,,,1
07/01/2012 06:33:03,3.591,,,1
07/01/2012 07:33:04,3.591,,,1
07/01/2012 08:33:05,3.591,,,1
07/01/2012 09:33:06,3.591,,,1
07/01/2012 10:33:07,3.617,,,1
07/01/2012 11:33:08,3.617,,,1
07/01/2012 12:33:09,3.617,,,1
07/01/2012 13:33:10,3.617,,,1
07/01/2012 14:33:11,3.617,,,1
07/01/2012 15:33:12,3.617,,,1
07/01/2012 16:33:13,3.617,,,1
07/01/2012 17:33:14,3.617,,,1
07/01/2012 18:33:15,3.617,,,1
07/01/2012 19:33:16,3.617,,,1
07/01/2012 20:33:17,3.617,,,1
07/01/2012 21:33:18,3.617,,,1
07/01/2012 22:33:19,3.617,,,1
07/01/2012 23:33:20,3.617,,,1
07/02/2012 00:33:21,3.617,,,1
07/02/2012 01:33:22,3.617,,,1
07/02/2012 02:33:23,3.617,,,1
07/02/2012 03:33:24,3.617,,,1
07/02/2012 04:33:25,3.617,,,1
07/02/2012 05:33:26,3.617,,,1
07/02/2012 06:33:27,3.617,,,1
07/02/2012 07:33:28,3.617,,,1
07/02/2012 08:33:29,3.643,,,1
07/02/2012 09:33:30,3.643,,,1
07/02/2012 10:33:31,3.643,,,1
07/02/2012 11:33:32,3.643,,,1
07/02/2012 12:33:33,3.643,,,1
07/02/2012 13:33:34,3.643,,,1
07/02/2012 14:33:35,3.643,,,1
07/02/2012 15:33:36,3.643,,,1
07/02/2012 16:33:37,3.643,,,1
07/02/2012 17:33:38,3.643,,,1
07/02/2012 18:33:39,3.643,,,1
07/02/2012 19:33:40,3.643,,,1
07/02/2012 20:33:41,3.643,,,1
07/02/2012 21:33:42,3.643,,,1
07/02/2012 22:33:43,3.643,,,1
07/02/2012 23:33:44,3.643,,,1
07/03/2012 00:33:45,3.643,,,1
07/03/2012 01:33:46,3.643,,,1
07/03/2012 02:33:47,3.643,,,1
07/03/2012 03:33:48,3.643,,,1
07/03/2012 04:33:49,3.643,,,1
07/03/2012 05:33:50,3.643,,,1
07/03/2012 06:33:51,3.617,,,1
07/03/2012 07:33:52,3.617,,,1
07/03/2012 08:33:53,3.617,,,1
07/03/2012 09:33:54,3.617,,,1
07/03/2012 10:33:55,3.617,,,1
07/03/2012 11:33:56,3.617,,,1
07/03/2012 12:33:57,3.617,,,1
07/03/2012 13:33:58,3.617,,,1
07/03/2012 14:33:59,3.617,,,1
07/03/2012 15:34:00,3.591,,,1
07/03/2012 16:34:01,3.591,,,1
07/03/2012 17:34:02,3.591,,,1
07/03/2012 18:34:03,3.591,,,1
07/03/2012 19:34:04,3.591,,,1
07/03/2012 20:34:05,3.591,,,1
07/03/2012 21:34:06,3.591,,,1
07/03/2012 22:34:07,3.591,,,1
07/03/2012 23:34:08,3.591,,,1
07/04/2012 00:34:09,3.591,,,1
07/04/2012 01:34:10,3.591,,,1
07/04/2012 02:34:11,3.591,,,1
07/04/2012 03:34:12,3.591,,,1
07/04/2012 04:34:13,3.591,,,1
07/04/2012 05:34:14,3.591,,,1
07/04/2012 06:34:15,3.591,,,1
07/04/2012 07:34:16,3.591,,,1
07/04/2012 08:34:17,3.591,,,1
07/04/2012 09:34:18,3.591,,,1
07/04/2012 10:34:19,3.591,,,1
07/04/2012 11:34:20,3.591,,,1
07/04/2012 12:34:21,3.591,,,1
07/04/2012 13:34:22,3.591,,,1
07/04/2012 14:34:23,3.591,,,1
07/04/2012 15:34:24,3.591,,,1
07/04/2012 16:34:25,3.591,,,1
07/04/2012 17:34:26,3.591,,,1
07/04/2012 18:34:27,3.591,,,1
07/04/2012 19:34:28,3.591,,,1
07/04/2012 20:34:29,3.591,,,1
07/04/2012 21:34:30,3.591,,,1
07/04/2012 22:34:31,3.591,,,1
07/04/2012 23:34:32,3.591,,,1
07/05/2012 00:34:33,3.591,,,1
07/05/2012 01:34:34,3.591,,,1
07/05/2012 02:34:35,3.591,,,1
07/05/2012 03:34:36,3.591,,,1
07/05/2012 04:34:37,3.591,,,1
07/05/2012 05:34:38,3.591,,,1
07/05/2012 06:34:39,3.591,,,1
07/05/2012 07:34:40,3.591,,,1
07/05/2012 08:34:41,3.591,,,1
07/05/2012 09:34:42,3.591,,,1
07/05/2012 10:34:43,3.591,,,1
07/05/2012 11:34:44,3.591,,,1
07/05/2012 12:34:45,3.591,,,1
07/05/2012 13:34:46,3.591,,,1
07/05/2012 14:34:47,3.591,,,1
07/05/2012 15:34:48,3.564,,,1
07/05/2012 16:34:49,3.564,,,1
07/05/2012 17:34:50,3.564,,,1
07/05/2012 18:34:51,3.564,,,1
07/05/2012 19:34:52,3.564,,,1
07/05/2012 20:34:53,3.564,,,1
07/05/2012 21:34:54,3.564,,,1
07/05/2012 22:34:55,3.564,,,1
07/05/2012 23:34:56,3.564,,,1
07/06/2012 00:34:57,3.564,,,1
07/06/2012 01:34:58,3.564,,,1
07/06/2012 02:34:59,3.564,,,1
07/06/2012 03:35:00,3.564,,,1
07/06/2012 04:35:01,3.564,,,1
07/06/2012 05:35:02,3.564,,,1
07/06/2012 06:35:03,3.564,,,1
07/06/2012 07:35:04,3.564,,,1
07/06/2012 08:35:05,3.564,,,1
07/06/2012 09:35:06,3.564,,,1
07/06/2012 10:35:07,3.564,,,1
07/06/2012 11:35:08,3.538,,,1
07/06/2012 12:35:09,3.538,,,1
07/06/2012 13:35:10,3.538,,,1
07/06/2012 14:35:11,3.538,,,1
07/06/2012 15:35:12,3.512,,,1
07/06/2012 16:35:13,3.512,,,1
07/06/2012 17:35:14,3.512,,,1
07/06/2012 18:35:15,3.512,,,1
07/06/2012 19:35:16,3.512,,,1
07/06/2012 20:35:17,3.485,,,1
07/06/2012 21:35:18,3.485,,,1
07/06/2012 22:35:19,3.485,,,1
07/06/2012 23:35:20,3.485,,,1
07/07/2012 00:35:21,3.485,,,1
07/07/2012 01:35:22,3.459,,,1
07/07/2012 02:35:23,3.459,,,1
07/07/2012 03:35:24,3.459,,,1
07/07/2012 04:35:25,3.459,,,1
07/07/2012 05:35:26,3.459,,,1
07/07/2012 06:35:27,3.459,,,1
07/07/2012 07:35:28,3.459,,,1
07/07/2012 08:35:29,3.459,,,1
07/07/2012 09:35:30,3.485,,,1
07/07/2012 10:35:31,3.459,,,1
07/07/2012 11:35:32,3.485,,,1
07/07/2012 12:35:33,3.459,,,1
07/07/2012 13:35:34,3.459,,,1
07/07/2012 14:35:35,3.459,,,1
07/07/2012 15:35:36,3.459,,,1
07/07/2012 16:35:37,3.459,,,1
07/07/2012 17:35:38,3.459,,,1
07/07/2012 18:35:39,3.433,,,1
07/07/2012 19:35:40,3.433,,,1
07/07/2012 20:35:41,3.433,,,1
07/07/2012 21:35:42,3.433,,,1
07/07/2012 22:35:43,3.433,,,1
07/07/2012 23:35:44,3.433,,,1
07/08/2012 00:35:45,3.406,,,1
07/08/2012 01:35:46,3.406,,,1
07/08/2012 02:35:47,3.406,,,1
07/08/2012 03:35:48,3.406,,,1
07/08/2012 04:35:49,3.406,,,1
07/08/2012 05:35:50,3.406,,,1
07/08/2012 06:35:51,3.406,,,1
07/08/2012 07:35:52,3.406,,,1
07/08/2012 08:35:53,3.406,,,1
07/08/2012 09:35:54,3.38,,,1
07/08/2012 10:35:55,3.406,,,1
07/08/2012 11:35:56,3.38,,,1
07/08/2012 12:35:57,3.38,,,1
07/08/2012 13:35:58,3.38,,,1
07/08/2012 14:35:59,3.354,,,1
07/08/2012 15:36:00,3.354,,,1
07/08/2012 16:36:01,3.327,,,1
07/08/2012 17:36:02,3.327,,,1
07/08/2012 18:36:03,3.301,,,1
07/08/2012 19:36:04,3.301,,,1
07/08/2012 20:36:05,3.301,,,1
07/08/2012 21:36:06,3.274,,,1
07/08/2012 22:36:07,3.274,,,1
07/08/2012 23:36:08,3.274,,,1
07/09/2012 00:36:09,3.274,,,1
07/09/2012 01:36:10,3.248,,,1
07/09/2012 02:36:11,3.274,,,1
07/09/2012 03:36:12,3.274,,,1
07/09/2012 04:36:13,3.274,,,1
07/09/2012 05:36:14,3.274,,,1
07/09/2012 06:36:15,3.274,,,1
07/09/2012 07:36:16,3.274,,,1
07/09/2012 08:36:17,3.274,,,1
07/09/2012 09:36:18,3.274,,,1
07/09/2012 10:36:19,3.274,,,1
07/09/2012 11:36:20,3.274,,,1
07/09/2012 12:36:21,3.274,,,1
07/09/2012 13:36:22,3.248,,,1
07/09/2012 14:36:23,3.274,,,1
07/09/2012 15:36:24,3.274,,,1
07/09/2012 16:36:25,3.274,,,1
07/09/2012 17:36:26,3.248,,,1
07/09/2012 18:36:27,3.274,,,1
07/09/2012 19:36:28,3.248,,,1
07/09/2012 20:36:29,3.274,,,1
07/09/2012 21:36:30,3.274,,,1
07/09/2012 22:36:31,3.274,,,1
07/09/2012 23:36:32,3.274,,,1
07/10/2012 00:36:33,3.274,,,1
07/10/2012 01:36:34,3.274,,,1
07/10/2012 02:36:35,3.274,,,1
07/10/2012 03:36:36,3.274,,,1
07/10/2012 04:36:37,3.274,,,1
07/10/2012 05:36:38,3.248,,,1
07/10/2012 06:36:39,3.274,,,1
07/10/2012 07:36:40,3.274,,,1
07/10/2012 08:36:41,3.274,,,1
07/10/2012 09:36:42,3.274,,,1
07/10/2012 10:36:43,3.274,,,1
07/10/2012 11:36:44,3.274,,,1
07/10/2012 12:36:45,3.274,,,1
07/10/2012 13:36:46,3.274,,,1
07/10/2012 14:36:47,3.274,,,1
07/10/2012 15:36:48,3.274,,,1
07/10/2012 16:36:49,3.274,,,1
07/10/2012 17:36:50,3.274,,,1
07/10/2012 18:36:51,3.274,,,1
07/10/2012 19:36:52,3.274,,,1
07/10/2012 20:36:53,3.274,,,1
07/10/2012 21:36:54,3.274,,,1
07/10/2012 22:36:55,3.274,,,1
07/10/2012 23:36:56,3.274,,,1
07/11/2012 00:36:57,3.274,,,1
07/11/2012 01:36:58,3.274,,,1
07/11/2012 02:36:59,3.274,,,1
07/11/2012 03:37:00,3.274,,,1
07/11/2012 04:37:01,3.274,,,1
07/11/2012 05:37:02,3.274,,,1
07/11/2012 06:37:03,3.274,,,1
07/11/2012 07:37:04,3.274,,,1
07/11/2012 08:37:05,3.274,,,1
07/11/2012 09:37:06,3.274,,,1
07/11/2012 10:37:07,3.274,,,1
07/11/2012 11:37:08,3.274,,,1
07/11/2012 12:37:09,3.274,,,1
07/11/2012 13:37:10,3.274,,,1
07/11/2012 14:37:11,3.274,,,1
07/11/2012 15:37:12,3.274,,,1
07/11/2012 16:37:13,3.274,,,1
07/11/2012 17:37:14,3.274,,,1
07/11/2012 18:37:15,3.274,,,1
07/11/2012 19:37:16,3.274,,,1
07/11/2012 20:37:17,3.274,,,1
07/11/2012 21:37:18,3.274,,,1
07/11/2012 22:37:19,3.274,,,1
07/11/2012 23:37:20,3.274,,,1
07/12/2012 00:37:21,3.274,,,1
07/12/2012 01:37:22,3.274,,,1
07/12/2012 02:37:23,3.274,,,1
07/12/2012 03:37:24,3.274,,,1
07/12/2012 04:37:25,3.274,,,1
07/12/2012 05:37:26,3.274,,,1
07/12/2012 06:37:27,3.274,,,1
07/12/2012 07:37:28,3.274,,,1
07/12/2012 08:37:29,3.274,,,1
07/12/2012 09:37:30,3.274,,,1
07/12/2012 10:37:31,3.274,,,1
07/12/2012 11:37:32,3.274,,,1
07/12/2012 12:37:33,3.274,,,1
07/12/2012 13:37:34,3.274,,,1
07/12/2012 14:37:35,3.248,,,1
07/12/2012 15:37:36,3.248,,,1
07/12/2012 16:37:37,3.248,,,1
07/12/2012 17:37:38,3.248,,,1
07/12/2012 18:37:39,3.274,,,1
07/12/2012 19:37:40,3.274,,,1
07/12/2012 20:37:41,3.248,,,1
07/12/2012 21:37:42,3.248,,,1
07/12/2012 22:37:43,3.248,,,1
07/12/2012 23:37:44,3.248,,,1
07/13/2012 00:37:45,3.248,,,1
07/13/2012 01:37:46,3.248,,,1
07/13/2012 02:37:47,3.248,,,1
07/13/2012 03:37:48,3.248,,,1
07/13/2012 04:37:49,3.248,,,1
07/13/2012 05:37:50,3.248,,,1
07/13/2012 06:37:51,3.248,,,1
07/13/2012 07:37:52,3.248,,,1
07/13/2012 08:37:53,3.248,,,1
07/13/2012 09:37:54,3.274,,,1
07/13/2012 10:37:55,3.248,,,1
07/13/2012 11:37:56,3.248,,,1
07/13/2012 12:37:57,3.248,,,1
07/13/2012 13:37:58,3.248,,,1
07/13/2012 14:37:59,3.248,,,1
07/13/2012 15:38:00,3.248,,,1
07/13/2012 16:38:01,3.248,,,1
07/13/2012 17:38:02,3.248,,,1
07/13/2012 18:38:03,3.248,,,1
07/13/2012 19:38:04,3.248,,,1
07/13/2012 20:38:05,3.248,,,1
07/13/2012 21:38:06,3.248,,,1
07/13/2012 22:38:07,3.248,,,1
07/13/2012 23:38:08,3.248,,,1
07/14/2012 00:38:09,3.248,,,1
07/14/2012 01:38:10,3.248,,,1
07/14/2012 02:38:11,3.248,,,1
07/14/2012 03:38:12,3.248,,,1
07/14/2012 04:38:13,3.248,,,1
07/14/2012 05:38:14,3.248,,,1
07/14/2012 06:38:15,3.248,,,1
07/14/2012 07:38:16,3.248,,,1
07/14/2012 08:38:17,3.248,,,1
07/14/2012 09:38:18,3.248,,,1
07/14/2012 10:38:19,3.248,,,1
07/14/2012 11:38:20,3.248,,,1
07/14/2012 12:38:21,3.248,,,1
07/14/2012 13:38:22,3.274,,,1
07/14/2012 14:38:23,3.248,,,1
07/14/2012 15:38:24,3.248,,,1
07/14/2012 16:38:25,3.248,,,1
07/14/2012 17:38:26,3.248,,,1
07/14/2012 18:38:27,3.248,,,1
07/14/2012 19:38:28,3.248,,,1
07/14/2012 20:38:29,3.248,,,1
07/14/2012 21:38:30,3.248,,,1
07/14/2012 22:38:31,3.248,,,1
07/14/2012 23:38:32,3.248,,,1
07/15/2012 00:38:33,3.248,,,1
07/15/2012 01:38:34,3.248,,,1
07/15/2012 02:38:35,3.248,,,1
07/15/2012 03:38:36,3.248,,,1
07/15/2012 04:38:37,3.248,,,1
07/15/2012 05:38:38,3.248,,,1
07/15/2012 06:38:39,3.248,,,1
07/15/2012 07:38:40,3.248,,,1
07/15/2012 08:38:41,3.248,,,1
07/15/2012 09:38:42,3.248,,,1
07/15/2012 10:38:43,3.248,,,1
07/15/2012 11:38:44,3.248,,,1
07/15/2012 12:38:45,3.248,,,1
07/15/2012 13:38:46,3.248,,,1
07/15/2012 14:38:47,3.248,,,1
07/15/2012 15:38:48,3.248,,,1
07/15/2012 16:38:49,3.248,,,1
07/15/2012 17:38:50,3.221,,,1
07/15/2012 18:38:51,3.248,,,1
07/15/2012 19:38:52,3.248,,,1
07/15/2012 20:38:53,3.248,,,1
07/15/2012 21:38:54,3.248,,,1
07/15/2012 22:38:55,3.221,,,1
07/15/2012 23:38:56,3.221,,,1
07/16/2012 00:38:57,3.221,,,1
07/16/2012 01:38:58,3.221,,,1
07/16/2012 02:38:59,3.221,,,1
07/16/2012 03:39:00,3.221,,,1
07/16/2012 04:39:01,3.221,,,1
07/16/2012 05:39:02,3.221,,,1
07/16/2012 06:39:03,3.221,,,1
07/16/2012 07:39:04,3.221,,,1
07/16/2012 08:39:05,3.221,,,1
07/16/2012 09:39:06,3.248,,,1
07/16/2012 10:39:07,3.221,,,1
07/16/2012 11:39:08,3.221,,,1
07/16/2012 12:39:09,3.248,,,1
07/16/2012 13:39:10,3.248,,,1
07/16/2012 14:39:11,3.248,,,1
07/16/2012 15:39:12,3.248,,,1
07/16/2012 16:39:13,3.221,,,1
07/16/2012 17:39:14,3.221,,,1
07/16/2012 18:39:15,3.221,,,1
07/16/2012 19:39:16,3.221,,,1
07/16/2012 20:39:17,3.221,,,1
07/16/2012 21:39:18,3.221,,,1
07/16/2012 22:39:19,3.221,,,1
07/16/2012 23:39:20,3.221,,,1
07/17/2012 00:39:21,3.221,,,1
07/17/2012 01:39:22,3.221,,,1
07/17/2012 02:39:23,3.221,,,1
07/17/2012 03:39:24,3.221,,,1
07/17/2012 04:39:25,3.221,,,1
07/17/2012 05:39:26,3.221,,,1
07/17/2012 06:39:27,3.221,,,1
07/17/2012 07:39:28,3.248,,,1
07/17/2012 08:39:29,3.221,,,1
07/17/2012 09:39:30,3.221,,,1
07/17/2012 10:39:31,3.248,,,1
07/17/2012 11:39:32,3.248,,,1
07/17/2012 12:39:33,3.221,,,1
07/17/2012 13:39:34,3.221,,,1
07/17/2012 14:39:35,3.221,,,1
07/17/2012 15:39:36,3.221,,,1
07/17/2012 16:39:37,3.221,,,1
07/17/2012 17:39:38,3.221,,,1
07/17/2012 18:39:39,3.221,,,1
07/17/2012 19:39:40,3.221,,,1
07/17/2012 20:39:41,3.221,,,1
07/17/2012 21:39:42,3.221,,,1
07/17/2012 22:39:43,3.221,,,1
07/17/2012 23:39:44,3.221,,,1
07/18/2012 00:39:45,3.221,,,1
07/18/2012 01:39:46,3.221,,,1
07/18/2012 02:39:47,3.221,,,1
07/18/2012 03:39:48,3.221,,,1
07/18/2012 04:39:49,3.221,,,1
07/18/2012 05:39:50,3.221,,,1
07/18/2012 06:39:51,3.221,,,1
07/18/2012 07:39:52,3.221,,,1
07/18/2012 08:39:53,3.221,,,1
07/18/2012 09:39:54,3.248,,,1
07/18/2012 10:39:55,3.248,,,1
07/18/2012 11:39:56,3.248,,,1
07/18/2012 12:39:57,3.248,,,1
07/18/2012 13:39:58,3.248,,,1
07/18/2012 14:39:59,3.248,,,1
07/18/2012 15:40:00,3.248,,,1
07/18/2012 16:40:01,3.248,,,1
07/18/2012 17:40:02,3.221,,,1
07/18/2012 18:40:03,3.221,,,1
07/18/2012 19:40:04,3.248,,,1
07/18/2012 20:40:05,3.221,,,1
07/18/2012 21:40:06,3.221,,,1
07/18/2012 22:40:07,3.221,,,1
07/18/2012 23:40:08,3.221,,,1
07/19/2012 00:40:09,3.221,,,1
07/19/2012 01:40:10,3.221,,,1
07/19/2012 02:40:11,3.248,,,1
07/19/2012 03:40:12,3.221,,,1
07/19/2012 04:40:13,3.221,,,1
07/19/2012 05:40:14,3.221,,,1
07/19/2012 06:40:15,3.221,,,1
07/19/2012 07:40:16,3.221,,,1
07/19/2012 08:40:17,3.248,,,1
07/19/2012 09:40:18,3.248,,,1
07/19/2012 10:40:19,3.248,,,1
07/19/2012 11:40:20,3.248,,,1
07/19/2012 12:40:21,3.248,,,1
07/19/2012 13:40:22,3.248,,,1
07/19/2012 14:40:23,3.248,,,1
07/19/2012 15:40:24,3.248,,,1
07/19/2012 16:40:25,3.248,,,1
07/19/2012 17:40:26,3.248,,,1
07/19/2012 18:40:27,3.248,,,1
07/19/2012 19:40:28,3.248,,,1
07/19/2012 20:40:29,3.221,,,1
07/19/2012 21:40:30,3.248,,,1
07/19/2012 22:40:31,3.221,,,1
07/19/2012 23:40:32,3.221,,,1
07/20/2012 00:40:33,3.248,,,1
07/20/2012 01:40:34,3.221,,,1
07/20/2012 02:40:35,3.248,,,1
07/20/2012 03:40:36,3.248,,,1
07/20/2012 04:40:37,3.221,,,1
07/20/2012 05:40:38,3.248,,,1
07/20/2012 06:40:39,3.248,,,1
07/20/2012 07:40:40,3.221,,,1
07/20/2012 08:40:41,3.248,,,1
07/20/2012 09:40:42,3.248,,,1
07/20/2012 10:40:43,3.248,,,1
07/20/2012 11:40:44,3.274,,,1
07/20/2012 12:40:45,3.248,,,1
07/20/2012 13:40:46,3.221,,,1
07/20/2012 14:40:47,3.248,,,1
07/20/2012 15:40:48,3.221,,,1
07/20/2012 16:40:49,3.248,,,1
07/20/2012 17:40:50,3.248,,,1
07/20/2012 18:40:51,3.221,,,1
07/20/2012 19:40:52,3.248,,,1
07/20/2012 20:40:53,3.248,,,1
07/20/2012 21:40:54,3.195,,,1
07/20/2012 22:40:55,3.248,,,1
07/20/2012 23:40:56,3.221,,,1
07/21/2012 00:40:57,3.248,,,1
07/21/2012 01:40:58,3.248,,,1
07/21/2012 02:40:59,3.221,,,1
07/21/2012 03:41:00,3.221,,,1
07/21/2012 04:41:01,3.221,,,1
07/21/2012 05:41:02,3.221,,,1
07/21/2012 06:41:03,3.221,,,1
07/21/2012 07:41:04,3.248,,,1
07/21/2012 08:41:05,3.221,,,1
07/21/2012 09:41:06,3.274,,,1
07/21/2012 10:41:07,3.248,,,1
07/21/2012 11:41:08,3.274,,,1
07/21/2012 12:41:09,3.248,,,1
07/21/2012 13:41:10,3.248,,,1
07/21/2012 14:41:11,3.248,,,1
07/21/2012 15:41:12,3.274,,,1
07/21/2012 16:41:13,3.248,,,1
07/21/2012 17:41:14,3.248,,,1
07/21/2012 18:41:15,3.221,,,1
07/21/2012 19:41:16,3.248,,,1
07/21/2012 20:41:17,3.248,,,1
07/21/2012 21:41:18,3.248,,,1
07/21/2012 22:41:19,3.248,,,1
07/21/2012 23:41:20,3.248,,,1
07/22/2012 00:41:21,3.248,,,1
07/22/2012 01:41:22,3.221,,,1
07/22/2012 02:41:23,3.221,,,1
07/22/2012 03:41:24,3.248,,,1
07/22/2012 04:41:25,3.248,,,1
07/22/2012 05:41:26,3.248,,,1
07/22/2012 06:41:27,3.248,,,1
07/22/2012 07:41:28,3.248,,,1
07/22/2012 08:41:29,3.248,,,1
07/22/2012 09:41:30,3.248,,,1
07/22/2012 10:41:31,3.248,,,1
07/22/2012 11:41:32,3.248,,,1
07/22/2012 12:41:33,3.248,,,1
07/22/2012 13:41:34,3.248,,,1
07/22/2012 14:41:35,3.221,,,1
07/22/2012 15:41:36,3.248,,,1
07/22/2012 16:41:37,3.248,,,1
07/22/2012 17:41:38,3.248,,,1
07/22/2012 18:41:39,3.221,,,1
07/22/2012 19:41:40,3.248,,,1
07/22/2012 20:41:41,3.248,,,1
